"Town","FIPS","Year","Utility","Name","Telephone","Website"
"Greenwich",900133620,2016,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Greenwich",900133620,2016,"Sewer","-666666","-666666","-666666"
"Greenwich",900133620,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Greenwich",900133620,2016,"Cable","Cablevision of Connecticut, LP","(203) 847-6666","-666666"
"Greenwich",900133620,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Greenwich",900133620,2018,"Gas","CNG Corp","(860) 727-3000","www.cngcorp.com"
"Greenwich",900133620,2018,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Greenwich",900133620,2018,"Sewer","-666666","-666666","-666666"
"Greenwich",900133620,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Greenwich",900133620,2018,"Cable","Cablevision of Connecticut, LP","(203) 847-6666","-666666"
"Griswold",901133900,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Griswold",901133900,2016,"Gas","-666666","-666666","-666666"
"Griswold",901133900,2016,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Griswold",901133900,2016,"Sewer","-666666","-666666","-666666"
"Griswold",901133900,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Griswold",901133900,2016,"Cable","Metrocast Communication of CT, LLC","(860) 442-8525","-666666"
"Griswold",901133900,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Griswold",901133900,2018,"Gas","-666666","-666666","-666666"
"Griswold",901133900,2018,"Water","Jewett City Water Company","(860) 376-2963","www.jewettcitywater.com"
"Griswold",901133900,2018,"Sewer","-666666","-666666","-666666"
"Griswold",901133900,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Griswold",901133900,2018,"Cable","Metrocast Communication of CT, LLC","(860) 442-8525","-666666"
"Groton",901134250,2016,"Electric","Groton Utilities Electric Division","(860) 446-4000","www.grotonutilities.com/"
"Groton",901134250,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Groton",901134250,2016,"Water","Groton Utilities Water Division","(860) 446-4000","www.grotonutilities.com/"
"Groton",901134250,2016,"Sewer","-666666","-666666","-666666"
"Groton",901134250,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Groton",901134250,2016,"Cable","Thames Valley Communications, Inc","(860) 446-4009","-666666"
"Groton",901134250,2018,"Electric","Groton Utilities Electric Division","(860) 446-4000","www.grotonutilities.com/"
"Groton",901134250,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Groton",901134250,2018,"Water","Groton Utilities Water Division","(860) 446-4000","www.grotonutilities.com/"
"Groton",901134250,2018,"Sewer","-666666","-666666","-666666"
"Groton",901134250,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Groton",901134250,2018,"Cable","Thames Valley Communications, Inc","(860) 446-4009","-666666"
"Guilford",900934950,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Guilford",900934950,2016,"Gas","Southern Connecticut Gas Company","(203) 382-8111","www.naturalgas.com/scg"
"Guilford",900934950,2016,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Guilford",900934950,2016,"Sewer","-666666","-666666","-666666"
"Guilford",900934950,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Guilford",900934950,2016,"Cable","Comcast Branford","(800) 266-2278","-666666"
"Guilford",900934950,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Guilford",900934950,2018,"Gas","Southern Connecticut Gas Company","(800) 659-8299","www.soconngas.com"
"Guilford",900934950,2018,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Guilford",900934950,2018,"Sewer","-666666","-666666","-666666"
"Guilford",900934950,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Guilford",900934950,2018,"Cable","Comcast Branford","(800) 266-2278","-666666"
"Haddam",900735230,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Haddam",900735230,2016,"Gas","-666666","-666666","-666666"
"Haddam",900735230,2016,"Water","Municipal Provider","Local Contact","-666666"
"Haddam",900735230,2016,"Sewer","-666666","-666666","-666666"
"Haddam",900735230,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Haddam",900735230,2016,"Cable","Comcast Clinton","(800) 266-2278","-666666"
"Haddam",900735230,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Haddam",900735230,2018,"Gas","-666666","-666666","-666666"
"Haddam",900735230,2018,"Water","Municipal Provider","Local Contact","-666666"
"Haddam",900735230,2018,"Sewer","-666666","-666666","-666666"
"Haddam",900735230,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Haddam",900735230,2018,"Cable","Comcast Clinton","(800) 266-2278","-666666"
"Hamden",900935650,2016,"Electric","The United Illuminating Co.","(800) 257-0141","www.uinet.com"
"Hamden",900935650,2016,"Gas","Southern Connecticut Gas Company","(203) 382-8111","www.naturalgas.com/scg"
"Hamden",900935650,2016,"Water","South Central CT Regional Water Auth.","(203) 562-4020","www.rwater.com"
"Hamden",900935650,2016,"Sewer","Town of Hamden Water Pollution Cntrl Auth.","(203) 287-2646","-666666"
"Hamden",900935650,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Hamden",900935650,2016,"Cable","Comcast New Haven","(800) 266-2278","-666666"
"Hamden",900935650,2018,"Electric","The United Illuminating Co.","(800) 257-0141","www.uinet.com"
"Hamden",900935650,2018,"Gas","Southern Connecticut Gas Company","(800) 659-8299","www.soconngas.com"
"Hamden",900935650,2018,"Water","South Central CT Regional Water Auth.","(203) 562-4020","www.rwater.com"
"Hamden",900935650,2018,"Sewer","Town of Hamden Water Pollution Cntrl Auth.","(203) 287-2646","-666666"
"Hamden",900935650,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Hamden",900935650,2018,"Cable","Comcast New Haven","(800) 266-2278","-666666"
"Hampton",901536000,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Hampton",901536000,2016,"Gas","-666666","-666666","-666666"
"Hampton",901536000,2016,"Water","Municipal Provider","Local Contact","-666666"
"Hampton",901536000,2016,"Sewer","-666666","-666666","-666666"
"Hampton",901536000,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Hampton",901536000,2016,"Cable","Charter Communications of Northeastern CT","(800) 827-8288","-666666"
"Hampton",901536000,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Hampton",901536000,2018,"Gas","-666666","-666666","-666666"
"Hampton",901536000,2018,"Water","Municipal Provider","Local Contact","-666666"
"Hampton",901536000,2018,"Sewer","-666666","-666666","-666666"
"Hampton",901536000,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Hampton",901536000,2018,"Cable","Charter Communications of Northeastern CT","(800) 827-8288","-666666"
"Hartford",900337070,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Hartford",900337070,2016,"Gas","CNG Corp","(860) 727-3000","www.cngcorp.com"
"Hartford",900337070,2016,"Water","Municipal Provider","Local Contact","-666666"
"Hartford",900337070,2016,"Sewer","-666666","-666666","-666666"
"Hartford",900337070,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Hartford",900337070,2016,"Cable","Comcast Hartford","(800) 266-2278","-666666"
"Hartford",900337070,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Hartford",900337070,2018,"Gas","CNG Corp","(860) 727-3000","www.cngcorp.com"
"Hartford",900337070,2018,"Water","Municipal Provider","Local Contact","-666666"
"Hartford",900337070,2018,"Sewer","-666666","-666666","-666666"
"Hartford",900337070,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Hartford",900337070,2018,"Cable","Comcast Hartford","(800) 266-2278","-666666"
"Hartland",900337140,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Hartland",900337140,2016,"Gas","-666666","-666666","-666666"
"Hartland",900337140,2016,"Water","Municipal Provider","Local Contact","-666666"
"Hartland",900337140,2016,"Sewer","-666666","-666666","-666666"
"Hartland",900337140,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Hartland",900337140,2016,"Cable","Cox Communications, Enfield","(800) 955-9515","-666666"
"Hartland",900337140,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Hartland",900337140,2018,"Gas","-666666","-666666","-666666"
"Hartland",900337140,2018,"Water","Municipal Provider","Local Contact","-666666"
"Hartland",900337140,2018,"Sewer","-666666","-666666","-666666"
"Hartland",900337140,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Hartland",900337140,2018,"Cable","Cox Communications, Enfield","(800) 955-9515","-666666"
"Harwinton",900537280,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Harwinton",900537280,2016,"Gas","-666666","-666666","-666666"
"Harwinton",900537280,2016,"Water","Municipal Provider","Local Contact","-666666"
"Harwinton",900537280,2016,"Sewer","-666666","-666666","-666666"
"Harwinton",900537280,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Harwinton",900537280,2016,"Cable","Charter Communications of Western CT","(800) 827-8288","-666666"
"Harwinton",900537280,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Harwinton",900537280,2018,"Gas","-666666","-666666","-666666"
"Harwinton",900537280,2018,"Water","Municipal Provider","Local Contact","-666666"
"Harwinton",900537280,2018,"Sewer","-666666","-666666","-666666"
"Harwinton",900537280,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Harwinton",900537280,2018,"Cable","Charter Communications of Western CT","(800) 827-8288","-666666"
"Hebron",901337910,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Hebron",901337910,2016,"Gas","CNG Corp","(860) 727-3000","www.cngcorp.com"
"Hebron",901337910,2016,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Hebron",901337910,2016,"Sewer","-666666","-666666","-666666"
"Hebron",901337910,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Hebron",901337910,2016,"Cable","Comcast Vernon","(800) 266-2278","-666666"
"Hebron",901337910,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Hebron",901337910,2018,"Gas","CNG Corp","(860) 727-3000","www.cngcorp.com"
"Hebron",901337910,2018,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Hebron",901337910,2018,"Sewer","-666666","-666666","-666666"
"Hebron",901337910,2018,"Telephone","Frontier","(800) 921-8101","-666666"
"Hebron",901337910,2018,"Cable","Comcast Vernon","(800) 266-2278","-666666"
"Kent",900540290,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Kent",900540290,2016,"Gas","-666666","-666666","-666666"
"Kent",900540290,2016,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Kent",900540290,2016,"Sewer","-666666","-666666","-666666"
"Kent",900540290,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Kent",900540290,2016,"Cable","Charter Communications of Western CT","(800) 827-8288","-666666"
"Kent",900540290,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Kent",900540290,2018,"Gas","-666666","-666666","-666666"
"Kent",900540290,2018,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Kent",900540290,2018,"Sewer","-666666","-666666","-666666"
"Kent",900540290,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Kent",900540290,2018,"Cable","Charter Communications of Western CT","(800) 827-8288","-666666"
"Killingly",901540500,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Killingly",901540500,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Killingly",901540500,2016,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Killingly",901540500,2016,"Sewer","-666666","-666666","-666666"
"Killingly",901540500,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Killingly",901540500,2016,"Cable","Metrocast Communication of CT, LLC","(860) 442-8525","-666666"
"Killingly",901540500,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Killingly",901540500,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Killingly",901540500,2018,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Killingly",901540500,2018,"Sewer","-666666","-666666","-666666"
"Killingly",901540500,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Killingly",901540500,2018,"Cable","Atlantic Broadband","(844) 574-8435","www.atlanticbb.com"
"Killingworth",900740710,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Killingworth",900740710,2016,"Gas","-666666","-666666","-666666"
"Killingworth",900740710,2016,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Killingworth",900740710,2016,"Sewer","-666666","-666666","-666666"
"Killingworth",900740710,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Killingworth",900740710,2016,"Cable","Comcast Clinton","(800) 266-2278","-666666"
"Killingworth",900740710,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Killingworth",900740710,2018,"Gas","-666666","-666666","-666666"
"Killingworth",900740710,2018,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Killingworth",900740710,2018,"Sewer","-666666","-666666","-666666"
"Killingworth",900740710,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Killingworth",900740710,2018,"Cable","Comcast Clinton","(800) 266-2278","-666666"
"Lebanon",901142390,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Lebanon",901142390,2016,"Gas","-666666","-666666","-666666"
"Lebanon",901142390,2016,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Lebanon",901142390,2016,"Sewer","-666666","-666666","-666666"
"Lebanon",901142390,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Lebanon",901142390,2016,"Cable","Charter Communications of Northeastern CT","(800) 827-8288","-666666"
"Lebanon",901142390,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Lebanon",901142390,2018,"Gas","-666666","-666666","-666666"
"Lebanon",901142390,2018,"Water","Town of Manchester Sewer","(860) 647-5235","sewer.townofmanchester.org"
"Lebanon",901142390,2018,"Sewer","-666666","-666666","-666666"
"Lebanon",901142390,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Lebanon",901142390,2018,"Cable","Charter Communications of Northeastern CT","(800) 827-8288","-666666"
"Ledyard",901142600,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Ledyard",901142600,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Ledyard",901142600,2016,"Water","Municipal Provider","Local Contact","-666666"
"Ledyard",901142600,2016,"Sewer","-666666","-666666","-666666"
"Ledyard",901142600,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Ledyard",901142600,2016,"Cable","Comcast/Groton-Thames Valley Comm","(860) 445-8116","-666666"
"Ledyard",901142600,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Ledyard",901142600,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Ledyard",901142600,2018,"Water","Municipal Provider","Local Contact","-666666"
"Ledyard",901142600,2018,"Sewer","-666666","-666666","-666666"
"Ledyard",901142600,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Ledyard",901142600,2018,"Cable","Spectrum","(855) 243-8892","www.spectrum.com"
"Lisbon",901143230,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Lisbon",901143230,2016,"Gas","-666666","-666666","-666666"
"Lisbon",901143230,2016,"Water","Municipal Provider","Local Contact","-666666"
"Lisbon",901143230,2016,"Sewer","-666666","-666666","-666666"
"Lisbon",901143230,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Lisbon",901143230,2016,"Cable","Comcast Norwich","(800) 266-2278","-666666"
"Lisbon",901143230,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Lisbon",901143230,2018,"Gas","Connecticut Natural Gas","(860) 727-3000","www.cngcorp.com"
"Lisbon",901143230,2018,"Water","Municipal Provider","Local Contact","-666666"
"Lisbon",901143230,2018,"Sewer","-666666","-666666","-666666"
"Lisbon",901143230,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Lisbon",901143230,2018,"Cable","Comcast Norwich","(800) 266-2278","-666666"
"Litchfield",900543370,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Litchfield",900543370,2016,"Gas","-666666","-666666","-666666"
"Litchfield",900543370,2016,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Litchfield",900543370,2016,"Sewer","-666666","-666666","-666666"
"Litchfield",900543370,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Litchfield",900543370,2016,"Cable","Cablevision of Litchfield, Inc.","(860) 567-3103","-666666"
"Litchfield",900543370,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Litchfield",900543370,2018,"Gas","Connecticut Natural Gas","(860) 727-3000","www.cngcorp.com"
"Litchfield",900543370,2018,"Water","Metropolitan District Commission (MDC)","(860) 278-7850","www.themdc.org"
"Litchfield",900543370,2018,"Sewer","-666666","-666666","-666666"
"Litchfield",900543370,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Litchfield",900543370,2018,"Cable","Cox Communication","(800) 955-9515","-666666"
"Lyme",901144210,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Lyme",901144210,2016,"Gas","-666666","-666666","-666666"
"Lyme",901144210,2016,"Water","Municipal Provider","Local Contact","-666666"
"Lyme",901144210,2016,"Sewer","-666666","-666666","-666666"
"Lyme",901144210,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Lyme",901144210,2016,"Cable","Comcast Old Lyme","(800) 266-2278","-666666"
"Lyme",901144210,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Lyme",901144210,2018,"Gas","-666666","-666666","-666666"
"Lyme",901144210,2018,"Water","Municipal Provider","Local Contact","-666666"
"Lyme",901144210,2018,"Sewer","-666666","-666666","-666666"
"Lyme",901144210,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Lyme",901144210,2018,"Cable","Comcast Old Lyme","(800) 266-2278","-666666"
"Madison",900944560,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Madison",900944560,2016,"Gas","Southern Connecticut Gas Company","(203) 382-8111","www.naturalgas.com/scg"
"Madison",900944560,2016,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Madison",900944560,2016,"Sewer","-666666","-666666","-666666"
"Madison",900944560,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Madison",900944560,2016,"Cable","Comcast Branford","(800) 266-2278","-666666"
"Madison",900944560,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Madison",900944560,2018,"Gas","Southern Connecticut Gas Company","(800) 659-8299","www.soconngas.com"
"Madison",900944560,2018,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Madison",900944560,2018,"Sewer","-666666","-666666","-666666"
"Madison",900944560,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Madison",900944560,2018,"Cable","Comcast Branford","(800) 266-2278","-666666"
"Manchester",900344700,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Manchester",900344700,2016,"Gas","CNG Corp","(860) 727-3000","www.cngcorp.com"
"Manchester",900344700,2016,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Manchester",900344700,2016,"Sewer","-666666","-666666","-666666"
"Manchester",900344700,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Manchester",900344700,2016,"Cable","Cox Communications, Manchester","(800) 955-9515","-666666"
"Manchester",900344700,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Manchester",900344700,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Manchester",900344700,2018,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Manchester",900344700,2018,"Sewer","-666666","-666666","-666666"
"Manchester",900344700,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Manchester",900344700,2018,"Cable","Comcast, Manchester","(800) 266-2278","-666666"
"Mansfield",901344910,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Mansfield",901344910,2016,"Gas","Connecticut Natural Gas","(860) 727-3000","www.cngcorp.com"
"Mansfield",901344910,2016,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Mansfield",901344910,2016,"Sewer","-666666","-666666","-666666"
"Mansfield",901344910,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Mansfield",901344910,2016,"Cable","Charter Communications of Northeastern CT","(800) 827-8288","-666666"
"Mansfield",901344910,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Mansfield",901344910,2018,"Gas","Connecticut Natural Gas","(860) 727-3000","www.cngcorp.com"
"Mansfield",901344910,2018,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Mansfield",901344910,2018,"Sewer","-666666","-666666","-666666"
"Mansfield",901344910,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Mansfield",901344910,2018,"Cable","Charter Communications of Northeastern CT","(800) 827-8288","-666666"
"Marlborough",900345820,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Marlborough",900345820,2016,"Gas","CNG Corp","(860) 727-3000","www.cngcorp.com"
"Marlborough",900345820,2016,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Marlborough",900345820,2016,"Sewer","-666666","-666666","-666666"
"Marlborough",900345820,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Marlborough",900345820,2016,"Cable","Comcast Vernon","(800) 266-2278","-666666"
"Marlborough",900345820,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Marlborough",900345820,2018,"Gas","CNG Corp","(860) 727-3000","www.cngcorp.com"
"Marlborough",900345820,2018,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Marlborough",900345820,2018,"Sewer","-666666","-666666","-666666"
"Marlborough",900345820,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Marlborough",900345820,2018,"Cable","Comcast Vernon","(800) 266-2278","-666666"
"Meriden",900946520,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Meriden",900946520,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Meriden",900946520,2016,"Water","City of Meriden Water Department","(203) 630-4256","-666666"
"Meriden",900946520,2016,"Sewer","City of Meriden Department of Public Works","(203) 630-4261","-666666"
"Meriden",900946520,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Meriden",900946520,2016,"Cable","Cox Communication, Meriden","(800) 955-9515","-666666"
"Meriden",900946520,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Meriden",900946520,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Meriden",900946520,2018,"Water","City of Meriden Water Department","(203) 630-4256","-666666"
"Meriden",900946520,2018,"Sewer","City of Meriden Department of Public Works","(203) 630-4261","-666666"
"Meriden",900946520,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Meriden",900946520,2018,"Cable","Cox Communication, Meriden","(800) 955-9515","-666666"
"Middlebury",900946940,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Middlebury",900946940,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Middlebury",900946940,2016,"Water","Connecticut Water Company","(800) 286-5700","-666666"
"Middlebury",900946940,2016,"Sewer","-666666","-666666","-666666"
"Middlebury",900946940,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Middlebury",900946940,2016,"Cable","Comcast Waterbury","(800) 266-2278","-666666"
"Middlebury",900946940,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Middlebury",900946940,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Middlebury",900946940,2018,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Middlebury",900946940,2018,"Sewer","-666666","-666666","-666666"
"Middlebury",900946940,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Middlebury",900946940,2018,"Cable","Comcast Waterbury","(800) 266-2278","-666666"
"Middlefield",900747080,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Middlefield",900747080,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Middlefield",900747080,2016,"Water","Municipal Provider","Local Contact","-666666"
"Middlefield",900747080,2016,"Sewer","-666666","-666666","-666666"
"Middlefield",900747080,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Middlefield",900747080,2016,"Cable","Comcast Middletown","(800) 266-2278","-666666"
"Middlefield",900747080,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Middlefield",900747080,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Middlefield",900747080,2018,"Water","Municipal Provider","Local Contact","-666666"
"Middlefield",900747080,2018,"Sewer","-666666","-666666","-666666"
"Middlefield",900747080,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Middlefield",900747080,2018,"Cable","Comcast Middletown","(800) 266-2278","-666666"
"Middletown",900747360,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Middletown",900747360,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Middletown",900747360,2016,"Water","Municipal Provider","(860) 343-8085","-666666"
"Middletown",900747360,2016,"Sewer","Middletown Water & Sewer Department","(860) 343-8085","-666666"
"Middletown",900747360,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Middletown",900747360,2016,"Cable","Comcast Middletown","(800) 266-2278","-666666"
"Middletown",900747360,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Middletown",900747360,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Middletown",900747360,2018,"Water","Municipal Provider","(860) 343-8085","-666666"
"Middletown",900747360,2018,"Sewer","Middletown Water & Sewer Department","(860) 343-8085","-666666"
"Middletown",900747360,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Middletown",900747360,2018,"Cable","Comcast Middletown","(800) 266-2278","-666666"
"Milford",900947535,2016,"Electric","The United Illuminating Co.","(800) 257-0141","www.uinet.com"
"Milford",900947535,2016,"Gas","Southern Connecticut Gas Company","(203) 382-8111","www.naturalgas.com/scg"
"Milford",900947535,2016,"Water","South Central CT Regional Water Auth.","(203) 562-4020","www.rwater.com"
"Milford",900947535,2016,"Sewer","City of Milford Sewer Commission","(203) 783-3249","-666666"
"Milford",900947535,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Milford",900947535,2016,"Cable","Cablevisions Systems of Southern CT","(203) 336-2225","-666666"
"Milford",900947535,2018,"Electric","The United Illuminating Co.","(800) 257-0141","www.uinet.com"
"Milford",900947535,2018,"Gas","Southern Connecticut Gas Company","(800) 659-8299","www.soconngas.com"
"Milford",900947535,2018,"Water","South Central CT Regional Water Auth.","(203) 562-4020","www.rwater.com"
"Milford",900947535,2018,"Sewer","City of Milford Sewer Commission","(203) 783-3249","-666666"
"Milford",900947535,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Milford",900947535,2018,"Cable","Cablevisions Systems of Southern CT","(203) 336-2225","-666666"
"Monroe",900148620,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Monroe",900148620,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Monroe",900148620,2016,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
